28770,0,1023,1023
28790,0,1023,1023
28810,0,1023,1023
28829,0,1023,1023
28850,0,1023,1023
28869,0,1023,1023
28889,0,1023,1023
28908,0,1023,1023
28929,0,1023,1023
28948,0,1023,1023
28967,0,1023,1023
28988,0,1023,1023
29007,0,1023,1023
29027,0,1023,1023
29047,0,1023,1023
29067,0,1023,1023
29086,0,1023,1023
29106,0,1023,1023
29126,0,1023,1023
29146,0,1023,1023
29165,0,1023,1023
29186,0,1023,1023
29205,0,1023,1023
29224,0,1023,1023
29244,0,1023,1023
29264,0,1023,1023
29284,0,1023,1023
29303,0,1023,1023
29324,1,1023,1023
29343,6,1023,1023
29363,15,1023,1023
29384,29,1023,1023
29405,47,1023,1023
29425,69,1023,1023
29447,95,1023,1023
29467,125,1023,1023
29489,158,1023,1023
29511,195,1023,1023
29533,236,1023,1023
29554,281,1023,1023
29577,329,1023,1023
29598,380,1023,1023
29629,431,1023,1023
29645,482,1023,1023
29664,533,1023,1023
29685,585,1023,1023
29708,636,1023,1023
29729,687,1023,1023
29751,736,1023,1023
29773,782,1023,1023
29795,824,1023,1023
29816,862,1023,1023
29838,895,1023,1023
29860,924,1023,1023
29882,949,1023,1023
29903,971,1023,1023
29926,989,1023,1023
29947,1003,1023,1023
29970,1013,1023,1023
29993,1019,1023,1023
